,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,socioprediction,exp(u),1+exp(u),p,totp
9229,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9240,1.4,94.465,-41.8,4.967,5228.1,1,-2.979187924,0.050834098,1.050834098,5%,0
9246,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9250,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9251,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9253,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9267,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9268,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9270,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9275,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9283,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9287,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9293,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9295,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9296,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9297,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9300,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9306,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9309,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9318,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9321,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9327,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9330,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9332,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9334,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9345,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9350,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9352,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9354,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9356,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9359,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9360,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9361,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9365,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9372,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9380,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9382,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9390,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9395,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9396,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9400,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9402,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9408,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9410,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9414,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9416,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9420,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9424,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9431,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9434,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9441,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9447,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9452,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9455,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9457,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9465,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9468,1.4,94.465,-41.8,4.967,5228.1,0,-2.979187924,0.050834098,1.050834098,5%,0
9475,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9476,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9486,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9487,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9498,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9502,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9506,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9507,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9510,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9511,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9515,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9516,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9517,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9525,1.4,94.465,-41.8,4.961,5228.1,1,-2.979665796,0.050809812,1.050809812,5%,0
9550,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9564,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9567,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9571,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9573,1.4,94.465,-41.8,4.961,5228.1,1,-2.979665796,0.050809812,1.050809812,5%,0
9574,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9575,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9577,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9582,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9590,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9600,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9605,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9607,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9612,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9620,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9621,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9626,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9630,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9642,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9647,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9651,1.4,94.465,-41.8,4.961,5228.1,1,-2.979665796,0.050809812,1.050809812,5%,0
9653,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9655,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9666,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9672,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9674,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9677,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9680,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9683,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9684,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9686,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9688,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9692,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9697,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9698,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9700,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9705,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9707,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9715,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9716,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9717,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9720,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9729,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9735,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9742,1.4,94.465,-41.8,4.961,5228.1,1,-2.979665796,0.050809812,1.050809812,5%,0
9743,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9745,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9752,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9754,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9758,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9761,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9769,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9771,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9773,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9776,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9777,1.4,94.465,-41.8,4.961,5228.1,0,-2.979665796,0.050809812,1.050809812,5%,0
9781,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9783,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9787,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9789,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9793,1.4,94.465,-41.8,4.959,5228.1,1,-2.979825087,0.050801719,1.050801719,5%,0
9797,1.4,94.465,-41.8,4.959,5228.1,1,-2.979825087,0.050801719,1.050801719,5%,0
9802,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9804,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9812,1.4,94.465,-41.8,4.959,5228.1,1,-2.979825087,0.050801719,1.050801719,5%,0
9833,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9837,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9838,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9840,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9845,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9861,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9864,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9870,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9876,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9877,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9878,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9879,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9881,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9888,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9901,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9907,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9908,1.4,94.465,-41.8,4.959,5228.1,1,-2.979825087,0.050801719,1.050801719,5%,0
9909,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9911,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9920,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9922,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9925,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9928,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9929,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9944,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9947,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9950,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9952,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9953,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9954,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9956,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9961,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9962,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9963,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9964,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9970,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9972,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9974,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9980,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9982,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9985,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9986,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9988,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9990,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9992,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9995,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
9999,1.4,94.465,-41.8,4.959,5228.1,1,-2.979825087,0.050801719,1.050801719,5%,0
10004,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
10005,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
10011,1.4,94.465,-41.8,4.959,5228.1,0,-2.979825087,0.050801719,1.050801719,5%,0
10020,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10021,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10022,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10023,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10024,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10025,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10031,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10033,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10034,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10037,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10041,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10044,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10049,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10051,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10052,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10053,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10057,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10060,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10062,1.4,94.465,-41.8,4.958,5228.1,1,-2.979904732,0.050797673,1.050797673,5%,0
10065,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10069,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10080,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10081,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10087,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10088,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10092,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10098,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10103,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10106,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10107,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10118,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10125,1.4,94.465,-41.8,4.958,5228.1,1,-2.979904732,0.050797673,1.050797673,5%,0
10127,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10130,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10133,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10136,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10141,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10149,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10159,1.4,94.465,-41.8,4.958,5228.1,1,-2.979904732,0.050797673,1.050797673,5%,0
10160,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10162,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10166,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10168,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10175,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10181,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10183,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10188,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10192,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10193,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10195,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10198,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10203,1.4,94.465,-41.8,4.958,5228.1,0,-2.979904732,0.050797673,1.050797673,5%,0
10208,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10213,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10219,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10220,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10223,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10226,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10227,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10228,1.4,94.465,-41.8,4.96,5228.1,1,-2.979745441,0.050805765,1.050805765,5%,0
10230,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10241,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10244,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10245,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10248,1.4,94.465,-41.8,4.96,5228.1,1,-2.979745441,0.050805765,1.050805765,5%,0
10249,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10255,1.4,94.465,-41.8,4.96,5228.1,1,-2.979745441,0.050805765,1.050805765,5%,0
10259,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10263,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10264,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10272,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10273,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10279,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10281,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10282,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10283,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10285,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10293,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10294,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10295,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10296,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10297,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10302,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10303,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10306,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10315,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
10317,1.4,94.465,-41.8,4.96,5228.1,0,-2.979745441,0.050805765,1.050805765,5%,0
