"","contact","month","day_of_week","poutcome","duration","campaign","pdays","previous","y","mprediction"
"13999","telephone","jul","fri","nonexistent",176,15,999,0,0,-5.34983779942937
"14001","cellular","jul","fri","nonexistent",1041,2,999,0,1,0.467648789119474
"14008","cellular","jul","fri","nonexistent",636,2,999,0,0,-1.22595678788873
"14010","telephone","jul","fri","nonexistent",330,2,999,0,0,-3.69886719042918
"14016","cellular","jul","fri","nonexistent",260,2,999,0,0,-2.79829184209882
"14018","telephone","jul","fri","nonexistent",498,2,999,0,0,-2.99633450663318
"14020","cellular","jul","fri","nonexistent",221,2,999,0,0,-2.96137978655146
"14023","cellular","jul","fri","nonexistent",70,2,999,0,0,-3.59282285353476
"14028","telephone","jul","fri","nonexistent",470,2,999,0,0,-3.11342328726585
"14029","cellular","jul","fri","nonexistent",221,2,999,0,0,-2.96137978655146
"14030","cellular","jul","fri","nonexistent",1164,2,999,0,0,0.982003075470113
"14031","cellular","jul","fri","nonexistent",595,2,999,0,0,-1.39740821667228
"14034","cellular","jul","fri","nonexistent",106,2,999,0,0,-3.44228013557848
"14035","cellular","jul","fri","nonexistent",202,2,999,0,0,-3.04083288769505
"14037","cellular","jul","fri","nonexistent",207,2,999,0,0,-3.01992417686779
"14046","cellular","jul","fri","nonexistent",71,2,999,0,0,-3.58864111136931
"14054","telephone","jul","fri","nonexistent",437,7,999,0,0,-3.63872166931059
"14055","cellular","jul","fri","nonexistent",1180,2,999,0,0,1.04891095011735
"14060","telephone","jul","fri","nonexistent",328,2,999,0,0,-3.70723067476008
"14077","cellular","jul","fri","nonexistent",1187,3,999,0,0,1.00072296715855
"14078","cellular","jul","mon","nonexistent",135,2,999,0,0,-3.49759492496825
"14081","cellular","jul","mon","nonexistent",77,2,999,0,0,-3.74013597056449
"14085","cellular","jul","mon","nonexistent",51,2,999,0,0,-3.84886126686625
"14108","cellular","jul","mon","nonexistent",221,3,999,0,0,-3.21542527685631
"14109","cellular","jul","mon","nonexistent",329,2,999,0,0,-2.6863369448705
"14111","cellular","jul","mon","nonexistent",96,2,999,0,0,-3.66068286942089
"14124","cellular","jul","mon","nonexistent",116,2,999,0,0,-3.57704802611185
"14125","cellular","jul","mon","nonexistent",135,3,999,0,0,-3.57505510308522
"14126","cellular","jul","mon","nonexistent",172,3,999,0,0,-3.42033064296348
"14129","cellular","jul","mon","nonexistent",367,2,999,0,0,-2.52743074258331
"14134","cellular","jul","mon","nonexistent",78,3,999,0,0,-3.813414406516
"14140","cellular","jul","mon","nonexistent",126,6,999,0,0,-3.84507131692518
"14141","cellular","jul","mon","nonexistent",84,3,999,0,0,-3.78832395352329
"14143","cellular","jul","mon","nonexistent",66,2,999,0,0,-3.78613513438447
"14144","telephone","jul","mon","nonexistent",120,3,999,0,0,-4.83107853547903
"14145","cellular","jul","mon","nonexistent",72,4,999,0,0,-3.91596503762568
"14155","cellular","jul","mon","nonexistent",550,3,999,0,0,-1.83963210442249
"14157","cellular","jul","mon","nonexistent",155,2,999,0,0,-3.41396008165921
"14158","cellular","jul","mon","nonexistent",137,3,999,0,0,-3.56669161875431
"14161","cellular","jul","mon","nonexistent",173,6,999,0,0,-3.64852943514892
"14165","cellular","jul","mon","nonexistent",84,3,999,0,0,-3.78832395352329
"14172","cellular","jul","mon","nonexistent",141,2,999,0,0,-3.47250447197554
"14173","cellular","jul","mon","nonexistent",187,3,999,0,0,-3.35760451048169
"14174","cellular","jul","mon","nonexistent",467,3,999,0,0,-2.18671670415503
"14176","cellular","jul","mon","nonexistent",254,2,999,0,0,-2.99996760727942
"14178","cellular","jul","mon","nonexistent",1153,3,999,0,1,0.681958421345282
"14183","cellular","jul","mon","nonexistent",354,2,999,0,0,-2.58179339073419
"14186","cellular","jul","mon","nonexistent",228,2,999,0,0,-3.10869290358118
"14195","telephone","jul","mon","nonexistent",251,2,999,0,0,-4.20581013368781
"14198","cellular","jul","mon","nonexistent",119,2,999,0,0,-3.56450279961549
"14204","cellular","jul","mon","nonexistent",634,3,999,0,0,-1.48836576252449
"14210","cellular","jul","mon","nonexistent",219,3,999,0,0,-3.22378876118722
"14214","cellular","jul","mon","nonexistent",174,3,999,0,0,-3.41196715863257
"14218","telephone","jul","mon","nonexistent",305,3,999,0,0,-4.05745623487034
"14221","cellular","jul","mon","nonexistent",686,2,999,0,1,-1.193454991804
"14224","cellular","jul","mon","nonexistent",297,3,999,0,0,-2.89761287228193
"14227","cellular","jul","mon","nonexistent",388,3,999,0,0,-2.51707433522577
"14230","cellular","jul","mon","nonexistent",35,3,999,0,0,-3.99322931963045
"14235","cellular","jul","mon","nonexistent",331,2,999,0,0,-2.67797346053959
"14238","cellular","jul","mon","nonexistent",64,3,999,0,0,-3.87195879683233
"14239","cellular","jul","mon","nonexistent",171,4,999,0,0,-3.50197256324589
"14240","cellular","jul","mon","nonexistent",72,3,999,0,0,-3.83850485950871
"14248","telephone","jul","mon","nonexistent",464,3,999,0,0,-3.39255923056342
"14253","cellular","jul","mon","nonexistent",38,3,999,0,0,-3.98068409313409
"14255","cellular","jul","mon","nonexistent",245,3,999,0,0,-3.11506346488546
"14259","cellular","jul","mon","nonexistent",145,2,999,0,0,-3.45577750331373
"14260","cellular","jul","mon","nonexistent",699,3,999,0,0,-1.21655252177009
"14264","cellular","jul","mon","nonexistent",80,3,999,0,0,-3.8050509221851
"14265","cellular","jul","mon","nonexistent",259,3,999,0,0,-3.05651907456912
"14270","cellular","jul","mon","nonexistent",455,3,999,0,0,-2.23689761014046
"14272","cellular","jul","mon","nonexistent",243,3,999,0,0,-3.12342694921636
"14273","cellular","jul","mon","nonexistent",225,2,999,0,0,-3.12123813007754
"14275","cellular","jul","mon","nonexistent",76,2,999,0,0,-3.74431771272994
"14279","cellular","jul","mon","nonexistent",1062,4,999,0,1,0.223959706172154
"14280","cellular","jul","mon","nonexistent",334,3,999,0,0,-2.7428884121602
"14286","cellular","jul","mon","nonexistent",111,2,999,0,0,-3.59795673693911
"14304","telephone","jul","mon","nonexistent",81,2,999,0,0,-4.91670630181471
"14307","cellular","jul","mon","nonexistent",248,3,999,0,0,-3.1025182383891
"14310","cellular","jul","mon","nonexistent",201,3,999,0,0,-3.29906012016536
"14316","cellular","jul","mon","nonexistent",272,3,999,0,0,-3.00215642641824
"14317","cellular","jul","mon","nonexistent",166,3,999,0,0,-3.44542109595619
"14318","cellular","jul","mon","nonexistent",431,3,999,0,0,-2.33725942211132
"14321","cellular","jul","mon","nonexistent",119,3,999,0,0,-3.64196297773245
"14322","cellular","jul","mon","nonexistent",123,3,999,0,0,-3.62523600907064
"14324","cellular","jul","mon","nonexistent",109,8,999,0,0,-4.07108128997179
"14330","cellular","jul","mon","nonexistent",163,3,999,0,0,-3.45796632245255
"14334","cellular","jul","mon","nonexistent",342,2,999,0,0,-2.63197429671961
"14342","cellular","jul","mon","nonexistent",1271,2,999,0,0,1.25286417498562
"14347","telephone","jul","mon","nonexistent",111,3,999,0,0,-4.8687142149681
"14348","cellular","jul","mon","nonexistent",157,3,999,0,0,-3.48305677544526
"14350","cellular","jul","mon","nonexistent",218,3,999,0,0,-3.22797050335267
"14360","cellular","jul","mon","nonexistent",565,4,999,0,0,-1.85436615005767
"14364","cellular","jul","mon","nonexistent",615,3,999,0,0,-1.56781886366809
"14365","cellular","jul","mon","nonexistent",149,4,999,0,0,-3.59397089088585
"14380","cellular","jul","mon","nonexistent",46,3,999,0,0,-3.94723015581048
"14382","telephone","jul","mon","nonexistent",198,5,999,0,0,-4.65982300280767
"14383","cellular","jul","mon","nonexistent",894,7,999,0,1,-0.710953511974732
"14385","cellular","jul","mon","nonexistent",250,3,999,0,0,-3.0941547540582
"14396","cellular","jul","mon","nonexistent",358,6,999,0,0,-2.87490713454023
"14400","telephone","jul","mon","nonexistent",252,4,999,0,0,-4.35654874775628
"14402","cellular","jul","mon","nonexistent",72,3,999,0,0,-3.83850485950871
"14411","cellular","jul","mon","nonexistent",798,2,999,0,1,-0.725099869273341
"14416","cellular","jul","tue","nonexistent",170,3,999,0,0,-3.19563515280061
"14421","cellular","jul","tue","nonexistent",122,4,999,0,0,-3.47381895485928
"14422","cellular","jul","tue","nonexistent",335,2,999,0,0,-2.428187517384
"14423","cellular","jul","tue","nonexistent",136,3,999,0,0,-3.33781438642599
"14426","cellular","jul","tue","nonexistent",71,2,999,0,0,-3.53216744906343
"14432","telephone","jul","tue","nonexistent",285,3,999,0,0,-3.90803210368561
"14435","cellular","jul","tue","nonexistent",101,2,999,0,0,-3.40671518409986
"14436","cellular","jul","tue","nonexistent",169,2,999,0,0,-3.12235671684909
"14440","cellular","jul","tue","nonexistent",649,2,999,0,0,-1.11512047743196
"14443","cellular","jul","tue","nonexistent",439,2,999,0,0,-1.99328633217696
"14459","cellular","jul","tue","nonexistent",138,4,999,0,0,-3.40691108021205
"14464","cellular","jul","tue","nonexistent",92,3,999,0,0,-3.52181104170589
"14465","cellular","jul","tue","nonexistent",368,2,999,0,0,-2.29019002592408
"14470","cellular","jul","tue","nonexistent",80,4,999,0,0,-3.64945212580828
"14472","cellular","jul","tue","nonexistent",101,2,999,0,0,-3.40671518409986
"14473","cellular","jul","tue","nonexistent",71,4,999,0,0,-3.68708780529735
"14480","telephone","jul","tue","nonexistent",533,3,999,0,1,-2.87096004665343
"14486","cellular","jul","tue","nonexistent",317,3,999,0,0,-2.58091905447911
"14492","cellular","jul","tue","nonexistent",188,3,999,0,0,-3.12036379382246
"14495","telephone","jul","tue","nonexistent",89,5,999,0,0,-4.8825739243482
"14503","cellular","jul","tue","nonexistent",121,4,999,0,0,-3.47800069702474
"14514","cellular","jul","tue","nonexistent",256,5,999,0,0,-2.99092568280563
"14515","cellular","jul","tue","nonexistent",132,3,999,0,0,-3.3545413550878
"14525","cellular","jul","tue","nonexistent",56,4,999,0,0,-3.74981393777914
"14529","cellular","jul","tue","nonexistent",156,4,999,0,0,-3.3316397212339
"14530","cellular","jul","tue","nonexistent",1317,4,999,0,1,1.52336293285628
"14532","cellular","jul","tue","nonexistent",200,3,999,0,0,-3.07018288783704
"14537","cellular","jul","tue","nonexistent",133,4,999,0,0,-3.42781979103931
"14549","telephone","jul","tue","nonexistent",135,5,999,0,0,-4.69021378473739
"14551","cellular","jul","tue","nonexistent",387,5,999,0,0,-2.44311745913137
"14552","cellular","jul","tue","nonexistent",372,4,999,0,0,-2.42838341349619
"14555","cellular","jul","tue","nonexistent",860,4,999,0,1,-0.387693236755444
"14564","cellular","jul","tue","nonexistent",85,5,999,0,0,-3.70600359309798
"14566","telephone","jul","tue","nonexistent",280,6,999,0,0,-4.16132134886376
"14572","cellular","jul","tue","nonexistent",98,2,999,0,0,-3.41926041059621
"14581","cellular","jul","tue","nonexistent",90,1,999,0,0,-3.37525416980287
"14589","cellular","jul","tue","nonexistent",89,2,999,0,0,-3.45689609008528
"14593","cellular","jul","tue","nonexistent",981,1,999,0,1,0.350678099615181
"14598","cellular","jul","tue","nonexistent",1001,3,999,0,1,0.279392586690301
"14602","cellular","jul","tue","nonexistent",129,1,999,0,0,-3.21216622535023
"14606","cellular","jul","tue","nonexistent",331,2,999,0,0,-2.44491448604581
"14608","telephone","jul","tue","nonexistent",91,2,999,0,0,-4.64182990566641
"14612","cellular","jul","tue","nonexistent",580,5,999,0,0,-1.63604122119907
"14616","cellular","jul","tue","nonexistent",603,11,999,0,0,-2.00462222009544
"14619","cellular","jul","tue","nonexistent",514,5,999,0,1,-1.91203620411892
"14629","cellular","jul","tue","nonexistent",306,14,999,0,0,-3.47898017758568
"14631","telephone","jul","tue","nonexistent",275,2,999,0,0,-3.87238934722317
"14634","cellular","jul","tue","nonexistent",716,3,999,0,1,-0.91240393046362
"14637","cellular","jul","tue","nonexistent",35,3,999,0,0,-3.76017034513667
"14648","cellular","jul","tue","nonexistent",144,4,999,0,0,-3.38182062721933
"14650","cellular","jul","tue","nonexistent",179,3,999,0,0,-3.15799947331154
"14659","cellular","jul","tue","nonexistent",272,7,999,0,0,-3.07893816439232
"14666","cellular","jul","tue","nonexistent",115,2,999,0,0,-3.34817079378352
"14667","cellular","jul","tue","nonexistent",347,4,999,0,0,-2.5329269676325
"14670","cellular","jul","tue","nonexistent",374,5,999,0,0,-2.49748010728225
"14672","cellular","jul","tue","nonexistent",323,3,999,0,0,-2.5558286014864
"14674","cellular","jul","tue","nonexistent",98,2,999,0,0,-3.41926041059621
"14679","cellular","jul","tue","nonexistent",169,4,999,0,0,-3.27727707308302
"14682","cellular","jul","tue","nonexistent",107,3,999,0,0,-3.4590849092241
"14685","cellular","jul","tue","nonexistent",769,4,999,0,1,-0.768231773811609
"14690","telephone","jul","tue","nonexistent",166,6,999,0,0,-4.63803995572533
"14694","cellular","jul","tue","nonexistent",520,3,999,0,0,-1.73202539489228
"14695","cellular","jul","tue","nonexistent",490,5,999,0,0,-2.01239801608978
"14707","cellular","jul","tue","nonexistent",59,5,999,0,0,-3.81472888939974
"14708","cellular","jul","tue","nonexistent",812,3,999,0,0,-0.510956682580194
"14711","cellular","jul","tue","nonexistent",84,5,999,0,0,-3.71018533526344
"14712","cellular","jul","tue","nonexistent",632,6,999,0,1,-1.49605080671251
"14729","cellular","jul","wed","nonexistent",298,2,999,0,0,-2.57365732868601
"14737","cellular","jul","wed","nonexistent",81,7,999,0,0,-3.86839626917399
"14738","cellular","jul","wed","nonexistent",464,3,999,0,0,-1.95694830733789
"14743","cellular","jul","wed","nonexistent",95,4,999,0,0,-3.57747134450677
"14744","cellular","jul","wed","nonexistent",161,1,999,0,0,-3.06909582723602
"14757","cellular","jul","wed","nonexistent",46,1,999,0,0,-3.54999617626304
"14762","cellular","jul","wed","nonexistent",70,1,999,0,0,-3.44963436429219
"14771","cellular","jul","wed","nonexistent",79,1,999,0,0,-3.41199868480312
"14774","cellular","jul","wed","nonexistent",56,1,999,0,0,-3.50817875460852
"14778","cellular","jul","wed","nonexistent",272,1,999,0,0,-2.60492244687081
"14786","cellular","jul","wed","nonexistent",191,1,999,0,0,-2.94364356227245
"14787","cellular","jul","wed","nonexistent",225,2,999,0,0,-2.87892450676404
"14788","cellular","jul","wed","nonexistent",781,1,999,0,1,-0.476415684655562
"14789","cellular","jul","wed","nonexistent",496,1,999,0,1,-1.66821220180948
"14790","cellular","jul","wed","nonexistent",586,1,999,0,1,-1.29185540691877
"14792","cellular","jul","wed","nonexistent",49,1,999,0,0,-3.53745094976669
"14797","cellular","jul","wed","nonexistent",94,3,999,0,0,-3.50419290855526
"14803","telephone","jul","wed","nonexistent",98,1,999,0,0,-4.52584288357155
"14804","cellular","jul","wed","nonexistent",555,1,999,0,1,-1.42148941404779
"14805","cellular","jul","wed","nonexistent",130,1,999,0,0,-3.19872983436505
"14810","cellular","jul","wed","nonexistent",83,2,999,0,0,-3.47273189425827
"14812","cellular","jul","wed","nonexistent",251,1,999,0,0,-2.69273903234531
"14816","cellular","jul","wed","nonexistent",435,1,999,0,1,-1.92329847390208
"14819","cellular","jul","wed","nonexistent",294,1,999,0,0,-2.51292411923086
"14829","cellular","jul","wed","nonexistent",873,2,999,0,1,-0.169155583550909
"14836","cellular","jul","wed","nonexistent",214,1,999,0,0,-2.84746349246705
"14855","cellular","jul","wed","nonexistent",236,1,999,0,0,-2.7554651648271
"14858","cellular","jul","wed","nonexistent",226,1,999,0,0,-2.79728258648162
"14859","cellular","jul","wed","nonexistent",705,1,999,0,0,-0.794228089229942
"14862","cellular","jul","wed","nonexistent",231,2,999,0,0,-2.85383405377132
"14867","cellular","jul","wed","nonexistent",111,1,999,0,0,-3.27818293550864
"14871","cellular","jul","wed","nonexistent",680,1,999,0,0,-0.89877164336625
"14878","cellular","jul","wed","nonexistent",128,2,999,0,0,-3.28455349681291
"14883","cellular","jul","wed","nonexistent",158,1,999,0,0,-3.08164105373238
"14885","cellular","jul","wed","nonexistent",1019,11,999,0,1,-0.255762830447537
"14890","telephone","jul","wed","nonexistent",188,1,999,0,0,-4.14948608868084
"14891","cellular","jul","wed","nonexistent",59,1,999,0,0,-3.49563352811216
"14897","cellular","jul","wed","nonexistent",254,2,999,0,0,-2.75765398396592
"14898","cellular","jul","wed","nonexistent",199,2,999,0,0,-2.9876498030658
"14905","cellular","jul","wed","nonexistent",378,2,999,0,0,-2.23911795544983
"14908","cellular","jul","wed","nonexistent",240,2,999,0,0,-2.81619837428225
"14909","cellular","jul","wed","nonexistent",91,3,999,0,0,-3.51673813505161
"14913","cellular","jul","wed","nonexistent",141,7,999,0,0,-3.61749173924685
"14917","cellular","jul","wed","nonexistent",285,5,999,0,0,-2.86040051118778
"14919","cellular","jul","wed","nonexistent",89,2,999,0,0,-3.44764144126556
"14924","cellular","jul","wed","nonexistent",101,7,999,0,0,-3.78476142586495
"14928","telephone","jul","wed","nonexistent",231,5,999,0,0,-4.27951188803424
"14930","cellular","jul","wed","nonexistent",255,2,999,0,0,-2.75347224180046
"14936","cellular","jul","wed","nonexistent",164,6,999,0,0,-3.44385149132448
"14944","cellular","jul","wed","nonexistent",169,5,999,0,0,-3.34548260238026
"14948","cellular","jul","wed","nonexistent",159,6,999,0,0,-3.46476020215175
