contact,month,day_of_week,poutcome,duration,campaign,pdays,previous,y
telephone,jun,mon,nonexistent,302,1,999,0,0
telephone,jun,mon,nonexistent,68,1,999,0,0
telephone,jun,mon,nonexistent,183,5,999,0,0
telephone,jun,mon,nonexistent,49,1,999,0,0
telephone,jun,mon,nonexistent,148,2,999,0,0
telephone,jun,mon,nonexistent,481,1,999,0,0
telephone,jun,mon,nonexistent,45,1,999,0,0
telephone,jun,mon,nonexistent,121,4,999,0,0
telephone,jun,mon,nonexistent,180,1,999,0,0
telephone,jun,mon,nonexistent,283,5,999,0,0
telephone,jun,mon,nonexistent,312,1,999,0,0
telephone,jun,mon,nonexistent,147,1,999,0,0
telephone,jun,mon,nonexistent,178,4,999,0,0
telephone,jun,mon,nonexistent,154,2,999,0,0
telephone,jun,mon,nonexistent,326,3,999,0,0
telephone,jun,mon,nonexistent,362,2,999,0,0
telephone,jun,mon,nonexistent,72,3,999,0,0
telephone,jun,mon,nonexistent,121,4,999,0,0
telephone,jun,mon,nonexistent,1068,1,999,0,1
telephone,jun,mon,nonexistent,101,2,999,0,0
telephone,jun,mon,nonexistent,210,2,999,0,0
telephone,jun,mon,nonexistent,163,2,999,0,0
telephone,jun,mon,nonexistent,306,4,999,0,0
telephone,jun,mon,nonexistent,313,2,999,0,0
telephone,jun,mon,nonexistent,94,4,999,0,0
telephone,jun,mon,nonexistent,658,2,999,0,0
telephone,jun,mon,nonexistent,250,2,999,0,0
telephone,jun,mon,nonexistent,493,3,999,0,0
telephone,jun,mon,nonexistent,23,2,999,0,0
telephone,jun,mon,nonexistent,562,3,999,0,0
telephone,jun,mon,nonexistent,490,12,999,0,0
telephone,jun,mon,nonexistent,140,4,999,0,0
telephone,jun,mon,nonexistent,302,1,999,0,0
telephone,jun,mon,nonexistent,46,2,999,0,0
telephone,jun,mon,nonexistent,149,8,999,0,0
telephone,jun,mon,nonexistent,88,1,999,0,0
telephone,jun,mon,nonexistent,118,3,999,0,0
telephone,jun,mon,nonexistent,230,3,999,0,1
telephone,jun,mon,nonexistent,426,3,999,0,0
telephone,jun,mon,nonexistent,403,6,999,0,0
telephone,jun,mon,nonexistent,169,1,999,0,0
telephone,jun,mon,nonexistent,123,4,999,0,0
telephone,jun,mon,nonexistent,221,7,999,0,0
telephone,jun,mon,nonexistent,169,1,999,0,0
telephone,jun,mon,nonexistent,102,2,999,0,0
telephone,jun,mon,nonexistent,214,2,999,0,0
telephone,jun,mon,nonexistent,572,4,999,0,0
telephone,jun,mon,nonexistent,147,1,999,0,0
telephone,jun,mon,nonexistent,124,3,999,0,0
telephone,jun,mon,nonexistent,105,11,999,0,0
telephone,jun,mon,nonexistent,171,2,999,0,0
telephone,jun,mon,nonexistent,498,1,999,0,0
telephone,jun,mon,nonexistent,50,2,999,0,0
telephone,jun,mon,nonexistent,31,3,999,0,0
telephone,jun,mon,nonexistent,266,2,999,0,0
telephone,jun,mon,nonexistent,163,2,999,0,0
telephone,jun,mon,nonexistent,304,2,999,0,0
telephone,jun,mon,nonexistent,469,2,999,0,0
telephone,jun,mon,nonexistent,45,3,999,0,0
telephone,jun,mon,nonexistent,249,2,999,0,0
telephone,jun,mon,nonexistent,85,8,999,0,0
telephone,jun,mon,nonexistent,79,3,999,0,0
telephone,jun,mon,nonexistent,70,3,999,0,0
telephone,jun,mon,nonexistent,758,3,999,0,0
telephone,jun,mon,nonexistent,466,2,999,0,0
telephone,jun,mon,nonexistent,200,2,999,0,0
telephone,jun,mon,nonexistent,87,2,999,0,0
telephone,jun,mon,nonexistent,966,3,999,0,0
telephone,jun,mon,nonexistent,747,2,999,0,1
telephone,jun,mon,nonexistent,430,2,999,0,0
telephone,jun,mon,nonexistent,241,5,999,0,0
telephone,jun,mon,nonexistent,147,1,999,0,0
telephone,jun,mon,nonexistent,131,2,999,0,0
telephone,jun,mon,nonexistent,541,1,999,0,0
telephone,jun,mon,nonexistent,281,4,999,0,0
telephone,jun,mon,nonexistent,158,1,999,0,0
telephone,jun,mon,nonexistent,201,3,999,0,0
telephone,jun,mon,nonexistent,56,3,999,0,0
telephone,jun,mon,nonexistent,91,3,999,0,0
telephone,jun,mon,nonexistent,187,9,999,0,0
telephone,jun,mon,nonexistent,409,4,999,0,0
telephone,jun,mon,nonexistent,269,3,999,0,0
telephone,jun,mon,nonexistent,221,2,999,0,0
telephone,jun,mon,nonexistent,255,3,999,0,0
telephone,jun,mon,nonexistent,71,4,999,0,0
telephone,jun,mon,nonexistent,184,3,999,0,0
telephone,jun,mon,nonexistent,67,2,999,0,0
telephone,jun,mon,nonexistent,276,2,999,0,0
telephone,jun,mon,nonexistent,41,5,999,0,0
telephone,jun,mon,nonexistent,145,2,999,0,0
telephone,jun,mon,nonexistent,424,2,999,0,0
telephone,jun,mon,nonexistent,612,2,999,0,0
telephone,jun,mon,nonexistent,282,7,999,0,0
telephone,jun,mon,nonexistent,198,1,999,0,0
telephone,jun,mon,nonexistent,76,2,999,0,0
telephone,jun,mon,nonexistent,102,2,999,0,0
telephone,jun,mon,nonexistent,60,9,999,0,0
telephone,jun,mon,nonexistent,252,4,999,0,0
telephone,jun,mon,nonexistent,23,2,999,0,0
telephone,jun,mon,nonexistent,555,5,999,0,1
telephone,jun,mon,nonexistent,200,3,999,0,0
telephone,jun,mon,nonexistent,1330,6,999,0,0
telephone,jun,mon,nonexistent,157,3,999,0,0
telephone,jun,mon,nonexistent,218,2,999,0,0
telephone,jun,mon,nonexistent,548,8,999,0,0
telephone,jun,mon,nonexistent,176,4,999,0,0
telephone,jun,mon,nonexistent,335,2,999,0,0
telephone,jun,mon,nonexistent,142,2,999,0,0
telephone,jun,mon,nonexistent,267,1,999,0,0
telephone,jun,mon,nonexistent,86,1,999,0,0
telephone,jun,mon,nonexistent,129,4,999,0,0
telephone,jun,mon,nonexistent,322,5,999,0,0
telephone,jun,mon,nonexistent,111,3,999,0,0
telephone,jun,mon,nonexistent,106,2,999,0,0
telephone,jun,mon,nonexistent,136,1,999,0,0
telephone,jun,mon,nonexistent,228,2,999,0,0
telephone,jun,mon,nonexistent,71,1,999,0,0
telephone,jun,mon,nonexistent,29,32,999,0,0
telephone,jun,mon,nonexistent,150,5,999,0,0
telephone,jun,mon,nonexistent,252,5,999,0,0
telephone,jun,mon,nonexistent,518,1,999,0,0
telephone,jun,mon,nonexistent,42,1,999,0,0
telephone,jun,mon,nonexistent,140,3,999,0,0
telephone,jun,mon,nonexistent,144,2,999,0,0
telephone,jun,mon,nonexistent,303,2,999,0,0
telephone,jun,mon,nonexistent,171,1,999,0,0
telephone,jun,mon,nonexistent,132,5,999,0,0
telephone,jun,mon,nonexistent,288,1,999,0,0
telephone,jun,mon,nonexistent,73,3,999,0,0
telephone,jun,mon,nonexistent,230,4,999,0,0
telephone,jun,mon,nonexistent,685,5,999,0,0
telephone,jun,mon,nonexistent,82,1,999,0,0
telephone,jun,mon,nonexistent,345,3,999,0,0
telephone,jun,mon,nonexistent,75,5,999,0,0
telephone,jun,mon,nonexistent,223,2,999,0,0
telephone,jun,mon,nonexistent,479,3,999,0,0
telephone,jun,mon,nonexistent,156,5,999,0,0
telephone,jun,mon,nonexistent,80,3,999,0,0
telephone,jun,mon,nonexistent,204,5,999,0,0
telephone,jun,mon,nonexistent,360,3,999,0,0
telephone,jun,mon,nonexistent,126,1,999,0,0
telephone,jun,mon,nonexistent,148,4,999,0,0
telephone,jun,mon,nonexistent,267,10,999,0,0
telephone,jun,mon,nonexistent,290,1,999,0,0
telephone,jun,mon,nonexistent,136,4,999,0,0
telephone,jun,mon,nonexistent,127,6,999,0,0
telephone,jun,mon,nonexistent,56,8,999,0,0
telephone,jun,mon,nonexistent,777,4,999,0,1
telephone,jun,mon,nonexistent,32,2,999,0,0
telephone,jun,mon,nonexistent,235,1,999,0,0
telephone,jun,mon,nonexistent,91,1,999,0,0
telephone,jun,mon,nonexistent,198,1,999,0,0
telephone,jun,mon,nonexistent,164,2,999,0,0
telephone,jun,mon,nonexistent,98,4,999,0,0
telephone,jun,mon,nonexistent,92,3,999,0,0
telephone,jun,mon,nonexistent,53,1,999,0,0
telephone,jun,mon,nonexistent,349,4,999,0,0
telephone,jun,mon,nonexistent,178,1,999,0,0
telephone,jun,mon,nonexistent,532,2,999,0,0
telephone,jun,mon,nonexistent,164,4,999,0,0
telephone,jun,mon,nonexistent,35,6,999,0,0
telephone,jun,mon,nonexistent,20,20,999,0,0
telephone,jun,mon,nonexistent,154,2,999,0,0
telephone,jun,mon,nonexistent,930,1,999,0,0
telephone,jun,mon,nonexistent,392,3,999,0,0
telephone,jun,mon,nonexistent,213,2,999,0,0
telephone,jun,mon,nonexistent,18,1,999,0,0
telephone,jun,mon,nonexistent,393,3,999,0,0
telephone,jun,mon,nonexistent,746,2,999,0,0
telephone,jun,mon,nonexistent,351,6,999,0,0
telephone,jun,mon,nonexistent,174,2,999,0,0
telephone,jun,mon,nonexistent,142,3,999,0,0
telephone,jun,mon,nonexistent,229,8,999,0,0
telephone,jun,mon,nonexistent,261,8,999,0,0
telephone,jun,mon,nonexistent,289,2,999,0,0
telephone,jun,mon,nonexistent,227,15,999,0,0
telephone,jun,mon,nonexistent,115,2,999,0,0
telephone,jun,mon,nonexistent,178,2,999,0,0
telephone,jun,mon,nonexistent,41,2,999,0,0
telephone,jun,mon,nonexistent,154,2,999,0,0
telephone,jun,mon,nonexistent,100,4,999,0,0
telephone,jun,mon,nonexistent,61,7,999,0,0
telephone,jun,mon,nonexistent,181,16,999,0,0
telephone,jun,mon,nonexistent,205,2,999,0,0
telephone,jun,mon,nonexistent,468,8,999,0,0
telephone,jun,mon,nonexistent,358,3,999,0,0
telephone,jun,mon,nonexistent,442,11,999,0,0
telephone,jun,mon,nonexistent,1576,3,999,0,0
telephone,jun,mon,nonexistent,83,6,999,0,0
telephone,jun,mon,nonexistent,134,3,999,0,0
telephone,jun,mon,nonexistent,28,8,999,0,0
telephone,jun,mon,nonexistent,92,5,999,0,0
telephone,jun,mon,nonexistent,217,4,999,0,0
telephone,jun,mon,nonexistent,134,8,999,0,0
telephone,jun,mon,nonexistent,222,2,999,0,0
telephone,jun,mon,nonexistent,179,7,999,0,0
telephone,jun,mon,nonexistent,110,3,999,0,0
telephone,jun,mon,nonexistent,444,2,999,0,1
telephone,jun,mon,nonexistent,548,2,999,0,0
telephone,jun,mon,nonexistent,16,13,999,0,0
telephone,jun,mon,nonexistent,213,3,999,0,0
telephone,jun,mon,nonexistent,402,9,999,0,0
telephone,jun,mon,nonexistent,312,3,999,0,0
telephone,jun,mon,nonexistent,280,2,999,0,0
telephone,jun,mon,nonexistent,689,3,999,0,0
telephone,jun,mon,nonexistent,716,4,999,0,0
telephone,jun,mon,nonexistent,43,12,999,0,0
telephone,jun,mon,nonexistent,39,10,999,0,0
telephone,jun,mon,nonexistent,90,4,999,0,0
telephone,jun,mon,nonexistent,194,4,999,0,0
telephone,jun,mon,nonexistent,984,4,999,0,0
telephone,jun,mon,nonexistent,153,9,999,0,0
telephone,jun,mon,nonexistent,59,4,999,0,0
telephone,jun,mon,nonexistent,20,8,999,0,0
telephone,jun,mon,nonexistent,359,6,999,0,0
telephone,jun,mon,nonexistent,605,6,999,0,1
telephone,jun,mon,nonexistent,180,3,999,0,0
telephone,jun,mon,nonexistent,30,4,999,0,0
telephone,jun,mon,nonexistent,94,14,999,0,0
telephone,jun,mon,nonexistent,232,3,999,0,0
telephone,jun,mon,nonexistent,432,4,999,0,1
telephone,jun,tue,nonexistent,152,6,999,0,0
telephone,jun,tue,nonexistent,104,7,999,0,0
telephone,jun,tue,nonexistent,154,5,999,0,0
telephone,jun,tue,nonexistent,70,10,999,0,0
telephone,jun,tue,nonexistent,48,2,999,0,0
telephone,jun,tue,nonexistent,201,3,999,0,0
telephone,jun,tue,nonexistent,182,5,999,0,0
telephone,jun,tue,nonexistent,150,3,999,0,0
telephone,jun,tue,nonexistent,209,2,999,0,0
telephone,jun,tue,nonexistent,86,5,999,0,0
telephone,jun,tue,nonexistent,67,10,999,0,0
telephone,jun,tue,nonexistent,197,5,999,0,0
telephone,jun,tue,nonexistent,87,1,999,0,0
telephone,jun,tue,nonexistent,75,4,999,0,0
telephone,jun,tue,nonexistent,450,3,999,0,0
telephone,jun,tue,nonexistent,174,1,999,0,0
telephone,jun,tue,nonexistent,180,1,999,0,0
telephone,jun,tue,nonexistent,20,8,999,0,0
telephone,jun,tue,nonexistent,179,1,999,0,0
telephone,jun,tue,nonexistent,73,1,999,0,0
telephone,jun,tue,nonexistent,55,1,999,0,0
telephone,jun,tue,nonexistent,222,1,999,0,0
telephone,jun,tue,nonexistent,267,1,999,0,0
telephone,jun,tue,nonexistent,69,2,999,0,0
telephone,jun,tue,nonexistent,200,4,999,0,0
telephone,jun,tue,nonexistent,63,1,999,0,0
telephone,jun,tue,nonexistent,332,3,999,0,0
telephone,jun,tue,nonexistent,542,1,999,0,0
telephone,jun,tue,nonexistent,301,1,999,0,0
telephone,jun,tue,nonexistent,207,1,999,0,0
telephone,jun,tue,nonexistent,115,3,999,0,0
telephone,jun,tue,nonexistent,159,1,999,0,0
telephone,jun,tue,nonexistent,117,1,999,0,0
telephone,jun,tue,nonexistent,159,4,999,0,0
telephone,jun,tue,nonexistent,238,2,999,0,0
telephone,jun,tue,nonexistent,161,1,999,0,0
telephone,jun,tue,nonexistent,1173,3,999,0,1
telephone,jun,tue,nonexistent,206,1,999,0,0
telephone,jun,tue,nonexistent,438,1,999,0,0
telephone,jun,tue,nonexistent,250,1,999,0,0
telephone,jun,tue,nonexistent,46,1,999,0,0
telephone,jun,tue,nonexistent,147,2,999,0,0
telephone,jun,tue,nonexistent,275,1,999,0,0
telephone,jun,tue,nonexistent,26,7,999,0,0
telephone,jun,tue,nonexistent,963,2,999,0,1
telephone,jun,tue,nonexistent,202,1,999,0,0
telephone,jun,tue,nonexistent,50,4,999,0,0
telephone,jun,tue,nonexistent,236,2,999,0,0
telephone,jun,tue,nonexistent,272,1,999,0,0
telephone,jun,tue,nonexistent,112,1,999,0,0
telephone,jun,tue,nonexistent,384,5,999,0,0
telephone,jun,tue,nonexistent,361,1,999,0,0
telephone,jun,tue,nonexistent,49,1,999,0,0
telephone,jun,tue,nonexistent,953,1,999,0,0
telephone,jun,tue,nonexistent,148,2,999,0,0
telephone,jun,tue,nonexistent,233,1,999,0,0
telephone,jun,tue,nonexistent,409,1,999,0,0
telephone,jun,tue,nonexistent,194,1,999,0,0
telephone,jun,tue,nonexistent,103,1,999,0,0
telephone,jun,tue,nonexistent,579,1,999,0,0
telephone,jun,tue,nonexistent,956,3,999,0,1
telephone,jun,tue,nonexistent,183,4,999,0,0
telephone,jun,tue,nonexistent,117,1,999,0,0
telephone,jun,tue,nonexistent,175,1,999,0,0
telephone,jun,tue,nonexistent,186,1,999,0,0
telephone,jun,tue,nonexistent,23,1,999,0,0
telephone,jun,tue,nonexistent,256,1,999,0,0
telephone,jun,tue,nonexistent,68,1,999,0,0
telephone,jun,tue,nonexistent,157,1,999,0,0
telephone,jun,tue,nonexistent,132,1,999,0,0
telephone,jun,tue,nonexistent,131,1,999,0,0
telephone,jun,tue,nonexistent,43,1,999,0,0
telephone,jun,tue,nonexistent,479,1,999,0,0
telephone,jun,tue,nonexistent,363,1,999,0,0
telephone,jun,tue,nonexistent,56,1,999,0,0
telephone,jun,tue,nonexistent,201,1,999,0,0
telephone,jun,tue,nonexistent,517,1,999,0,0
telephone,jun,tue,nonexistent,447,1,999,0,0
telephone,jun,tue,nonexistent,342,3,999,0,0
telephone,jun,tue,nonexistent,135,1,999,0,0
telephone,jun,tue,nonexistent,119,2,999,0,0
telephone,jun,tue,nonexistent,22,1,999,0,0
telephone,jun,tue,nonexistent,150,1,999,0,0
telephone,jun,tue,nonexistent,110,1,999,0,0
telephone,jun,tue,nonexistent,166,1,999,0,0
telephone,jun,tue,nonexistent,65,13,999,0,0
telephone,jun,tue,nonexistent,404,13,999,0,0
telephone,jun,tue,nonexistent,280,1,999,0,0
telephone,jun,tue,nonexistent,157,1,999,0,0
telephone,jun,tue,nonexistent,170,3,999,0,0
telephone,jun,tue,nonexistent,80,1,999,0,0
telephone,jun,tue,nonexistent,164,1,999,0,0
telephone,jun,tue,nonexistent,34,1,999,0,0
telephone,jun,tue,nonexistent,258,1,999,0,0
telephone,jun,tue,nonexistent,291,1,999,0,0
telephone,jun,tue,nonexistent,126,4,999,0,0
telephone,jun,tue,nonexistent,88,2,999,0,0
telephone,jun,tue,nonexistent,941,3,999,0,1
telephone,jun,tue,nonexistent,349,2,999,0,0
telephone,jun,tue,nonexistent,131,1,999,0,0
telephone,jun,tue,nonexistent,384,1,999,0,0
telephone,jun,tue,nonexistent,440,1,999,0,0
telephone,jun,tue,nonexistent,143,1,999,0,0
telephone,jun,tue,nonexistent,284,1,999,0,0
telephone,jun,tue,nonexistent,161,3,999,0,0
telephone,jun,tue,nonexistent,123,4,999,0,0
telephone,jun,tue,nonexistent,771,1,999,0,0
telephone,jun,tue,nonexistent,103,2,999,0,0
telephone,jun,tue,nonexistent,132,5,999,0,0
telephone,jun,tue,nonexistent,235,1,999,0,0
telephone,jun,tue,nonexistent,1025,7,999,0,1
telephone,jun,tue,nonexistent,45,2,999,0,0
telephone,jun,tue,nonexistent,21,3,999,0,0
telephone,jun,tue,nonexistent,536,1,999,0,0
telephone,jun,tue,nonexistent,243,3,999,0,0
telephone,jun,tue,nonexistent,131,5,999,0,0
telephone,jun,tue,nonexistent,316,1,999,0,0
telephone,jun,tue,nonexistent,192,2,999,0,0
telephone,jun,tue,nonexistent,145,1,999,0,0
telephone,jun,tue,nonexistent,288,2,999,0,0
telephone,jun,tue,nonexistent,569,2,999,0,0
telephone,jun,tue,nonexistent,23,1,999,0,0
telephone,jun,tue,nonexistent,406,3,999,0,0
telephone,jun,tue,nonexistent,106,6,999,0,0
telephone,jun,tue,nonexistent,393,3,999,0,0
telephone,jun,tue,nonexistent,171,3,999,0,0
telephone,jun,tue,nonexistent,116,1,999,0,0
telephone,jun,tue,nonexistent,25,1,999,0,0
telephone,jun,tue,nonexistent,118,2,999,0,0
telephone,jun,tue,nonexistent,75,1,999,0,0
telephone,jun,tue,nonexistent,54,1,999,0,0
telephone,jun,tue,nonexistent,235,1,999,0,0
telephone,jun,tue,nonexistent,404,4,999,0,0
telephone,jun,tue,nonexistent,179,2,999,0,0
telephone,jun,tue,nonexistent,126,1,999,0,0
telephone,jun,tue,nonexistent,102,1,999,0,0
telephone,jun,tue,nonexistent,110,4,999,0,0
telephone,jun,tue,nonexistent,227,1,999,0,0
telephone,jun,tue,nonexistent,123,5,999,0,0
telephone,jun,tue,nonexistent,194,2,999,0,0
telephone,jun,tue,nonexistent,992,1,999,0,1
telephone,jun,tue,nonexistent,100,3,999,0,0
telephone,jun,tue,nonexistent,303,1,999,0,0
telephone,jun,tue,nonexistent,732,2,999,0,1
telephone,jun,tue,nonexistent,366,1,999,0,0
telephone,jun,tue,nonexistent,228,1,999,0,0
telephone,jun,tue,nonexistent,14,1,999,0,0
telephone,jun,tue,nonexistent,193,1,999,0,0
telephone,jun,tue,nonexistent,409,1,999,0,0
telephone,jun,tue,nonexistent,220,2,999,0,0
telephone,jun,tue,nonexistent,231,2,999,0,0
telephone,jun,tue,nonexistent,242,2,999,0,0
telephone,jun,tue,nonexistent,216,2,999,0,0
telephone,jun,tue,nonexistent,119,4,999,0,0
telephone,jun,tue,nonexistent,41,5,999,0,0
telephone,jun,tue,nonexistent,495,3,999,0,0
telephone,jun,tue,nonexistent,128,6,999,0,0
telephone,jun,tue,nonexistent,185,1,999,0,0
telephone,jun,tue,nonexistent,722,2,999,0,0
telephone,jun,tue,nonexistent,240,5,999,0,0
telephone,jun,tue,nonexistent,455,1,999,0,0
telephone,jun,tue,nonexistent,138,2,999,0,0
telephone,jun,tue,nonexistent,361,3,999,0,0
telephone,jun,tue,nonexistent,418,2,999,0,0
telephone,jun,tue,nonexistent,208,1,999,0,0
telephone,jun,tue,nonexistent,177,26,999,0,0
telephone,jun,tue,nonexistent,249,1,999,0,0
telephone,jun,tue,nonexistent,84,15,999,0,0
telephone,jun,tue,nonexistent,338,1,999,0,0
telephone,jun,tue,nonexistent,299,1,999,0,0
telephone,jun,tue,nonexistent,284,3,999,0,0
telephone,jun,tue,nonexistent,282,2,999,0,0
telephone,jun,tue,nonexistent,435,3,999,0,0
telephone,jun,tue,nonexistent,120,2,999,0,0
telephone,jun,tue,nonexistent,825,1,999,0,0
telephone,jun,tue,nonexistent,51,2,999,0,0
telephone,jun,tue,nonexistent,253,2,999,0,0
telephone,jun,tue,nonexistent,259,1,999,0,0
telephone,jun,tue,nonexistent,237,2,999,0,0
telephone,jun,tue,nonexistent,1045,3,999,0,1
telephone,jun,tue,nonexistent,110,2,999,0,0
telephone,jun,tue,nonexistent,188,5,999,0,0
telephone,jun,tue,nonexistent,320,1,999,0,0
telephone,jun,tue,nonexistent,231,12,999,0,0
telephone,jun,tue,nonexistent,170,1,999,0,0
telephone,jun,tue,nonexistent,58,1,999,0,0
telephone,jun,tue,nonexistent,615,1,999,0,0
telephone,jun,tue,nonexistent,676,5,999,0,0
telephone,jun,tue,nonexistent,165,3,999,0,0
telephone,jun,tue,nonexistent,192,4,999,0,0
telephone,jun,tue,nonexistent,258,2,999,0,0
telephone,jun,tue,nonexistent,319,1,999,0,0
telephone,jun,tue,nonexistent,860,1,999,0,0
telephone,jun,tue,nonexistent,680,2,999,0,0
telephone,jun,tue,nonexistent,165,2,999,0,0
telephone,jun,tue,nonexistent,356,2,999,0,0
telephone,jun,tue,nonexistent,235,2,999,0,0
telephone,jun,tue,nonexistent,173,3,999,0,0
telephone,jun,tue,nonexistent,294,2,999,0,0
telephone,jun,tue,nonexistent,216,1,999,0,0
telephone,jun,tue,nonexistent,177,1,999,0,0
telephone,jun,tue,nonexistent,220,1,999,0,0
telephone,jun,tue,nonexistent,641,2,999,0,0
telephone,jun,tue,nonexistent,633,28,999,0,0
telephone,jun,tue,nonexistent,94,1,999,0,0
telephone,jun,tue,nonexistent,35,32,999,0,0
telephone,jun,tue,nonexistent,828,1,999,0,0
telephone,jun,tue,nonexistent,35,1,999,0,0
telephone,jun,tue,nonexistent,263,1,999,0,0
telephone,jun,tue,nonexistent,143,1,999,0,0
telephone,jun,tue,nonexistent,108,12,999,0,0
telephone,jun,tue,nonexistent,164,7,999,0,0
telephone,jun,tue,nonexistent,245,1,999,0,0
telephone,jun,tue,nonexistent,43,5,999,0,0
telephone,jun,tue,nonexistent,768,1,999,0,1
telephone,jun,tue,nonexistent,327,2,999,0,0
telephone,jun,tue,nonexistent,215,3,999,0,0
telephone,jun,tue,nonexistent,200,1,999,0,0
telephone,jun,tue,nonexistent,320,1,999,0,0
telephone,jun,tue,nonexistent,801,1,999,0,1
telephone,jun,tue,nonexistent,31,5,999,0,0
telephone,jun,tue,nonexistent,114,3,999,0,0
telephone,jun,tue,nonexistent,236,7,999,0,0
telephone,jun,tue,nonexistent,201,2,999,0,0
telephone,jun,tue,nonexistent,482,2,999,0,1
telephone,jun,tue,nonexistent,133,3,999,0,0
telephone,jun,tue,nonexistent,2456,2,999,0,1
telephone,jun,tue,nonexistent,171,5,999,0,0
telephone,jun,tue,nonexistent,443,1,999,0,0
telephone,jun,tue,nonexistent,263,6,999,0,0
telephone,jun,tue,nonexistent,94,18,999,0,0
